date,channel,campaign_name,customers,new_customers,revenue,roas,avg_order_value,ltv
2024-03-23,TikTok,Reach,1,1,242,2.99,283.17,707.93
2024-03-23,Pinterest,Brand Awareness,1,1,245,4.45,224.54,561.34
2024-03-23,Pinterest,Traffic,1,1,179,2.16,180.19,450.46
2024-03-24,Google Ads,Search - Brand,3,3,391,1.22,156.64,391.6
2024-03-24,Google Ads,Display - Remarketing,4,4,705,1.86,181.64,454.11
2024-03-24,Google Ads,Search - Brand,3,3,832,2.86,310.9,777.24
2024-03-24,Facebook,Remarketing,1,1,256,1.44,281.92,704.81
2024-03-24,Facebook,Lead Generation,1,1,125,0.72,132.66,331.64
2024-03-24,Facebook,Traffic,1,1,293,2.25,295.76,739.4
2024-03-24,Facebook,Remarketing,1,1,248,2.05,304.49,761.23
2024-03-24,LinkedIn,Message Ads,1,1,235,1.48,261.02,652.55
2024-03-24,LinkedIn,Message Ads,1,1,349,2.79,317.67,794.17
2024-03-24,LinkedIn,Event Ads,1,1,194,1.37,162.01,405.03
2024-03-24,LinkedIn,Message Ads,1,1,179,1.24,151.57,378.91
2024-03-24,TikTok,Traffic,1,1,221,2.94,273.38,683.44
2024-03-24,TikTok,Conversions,1,1,300,5.45,253.67,634.17
2024-03-24,TikTok,Traffic,1,1,222,3.31,248.67,621.68
2024-03-24,TikTok,Traffic,1,1,147,2.78,176.89,442.23
2024-03-24,Pinterest,Conversions,1,1,156,1.69,134.46,336.14
2024-03-24,Pinterest,Conversions,1,1,153,1.76,148.43,371.08
2024-03-25,Google Ads,Search - Brand,6,6,1193,3.03,223.85,559.62
2024-03-25,Google Ads,Shopping,7,7,878,1.61,125.67,314.18
2024-03-25,Google Ads,Shopping,4,4,1188,3.83,272.07,680.17
2024-03-25,Facebook,Video Views,2,2,288,0.91,127.93,319.84
2024-03-25,Facebook,Traffic,2,2,573,1.54,285.21,713.03
2024-03-25,LinkedIn,Event Ads,1,1,333,1.69,280.66,701.64
2024-03-25,LinkedIn,Message Ads,2,2,349,0.97,153.1,382.74
2024-03-25,LinkedIn,Sponsored Content,1,1,150,0.66,145.77,364.43
2024-03-25,TikTok,App Install,2,2,358,2.1,181.65,454.13
2024-03-25,TikTok,Traffic,5,5,1538,5.11,289.73,724.32
2024-03-25,Pinterest,Video Views,1,1,112,1.5,123.11,307.79
2024-03-25,Pinterest,App Install,2,2,499,4.09,239.35,598.38
2024-03-25,Pinterest,Brand Awareness,1,1,135,0.99,132.83,332.07
2024-03-26,Google Ads,Search - Generic,11,11,2564,3.29,244.67,611.68
2024-03-26,Google Ads,Search - Generic,8,8,2168,3.82,226.87,567.16
2024-03-26,Facebook,Traffic,3,3,433,1.25,129.68,324.2
2024-03-26,Facebook,Video Views,4,4,904,1.76,249.45,623.62
2024-03-26,LinkedIn,Sponsored Content,2,2,514,1.59,256.81,642.01
2024-03-26,LinkedIn,Dynamic Ads,2,2,292,1.19,161.34,403.35
2024-03-26,LinkedIn,Dynamic Ads,1,1,242,1.14,234.13,585.32
2024-03-26,TikTok,Traffic,1,1,255,2.09,236.75,591.89
2024-03-26,TikTok,Reach,1,1,174,2.67,203.02,507.55
2024-03-26,TikTok,Reach,2,2,649,5.45,287,717.51
2024-03-26,TikTok,Video Views,1,1,171,2.06,171.98,429.96
2024-03-26,Pinterest,Video Views,1,1,285,5.09,256.56,641.4
2024-03-26,Pinterest,Video Views,1,1,214,1.86,262.26,655.64
2024-03-26,Pinterest,Video Views,1,1,139,2.08,153.79,384.47
2024-03-26,Pinterest,Conversions,1,1,138,1.91,137.78,344.44
2024-03-27,Google Ads,Video - YouTube,5,5,702,1.47,137.58,343.94
2024-03-27,Google Ads,Search - Generic,3,3,524,1.56,187.88,469.69
2024-03-27,Google Ads,Search - Brand,8,8,1286,2.5,193.15,482.88
2024-03-27,LinkedIn,Text Ads,3,3,677,1.83,230.06,575.14
2024-03-27,LinkedIn,Dynamic Ads,1,1,221,0.86,254.88,637.2
2024-03-27,TikTok,Conversions,2,2,586,4.13,305.25,763.14
2024-03-27,TikTok,Conversions,2,2,551,2.91,294.41,736.03
2024-03-27,Pinterest,Traffic,1,1,217,1.65,217.62,544.04
2024-03-27,Pinterest,App Install,2,2,390,1.89,181.38,453.46
2024-03-28,Google Ads,Video - YouTube,11,11,2090,2.73,229.39,573.46
2024-03-28,Google Ads,Video - YouTube,13,13,3402,4.25,261.46,653.64
2024-03-28,Facebook,Remarketing,2,2,561,2.12,319.32,798.31
2024-03-28,Facebook,Video Views,4,4,884,2.31,267.84,669.6
2024-03-28,Facebook,Video Views,3,3,579,1.69,198.14,495.35
2024-03-28,LinkedIn,Message Ads,2,2,484,1.51,280.69,701.71
2024-03-28,LinkedIn,Event Ads,2,2,465,1.3,250.48,626.2
2024-03-28,TikTok,App Install,3,3,928,4.99,291.89,729.73
2024-03-28,TikTok,Conversions,2,2,617,3.37,313.5,783.76
2024-03-28,Pinterest,Traffic,1,1,316,2.02,300.08,750.2
2024-03-28,Pinterest,Conversions,1,1,179,2.6,151.24,378.1
2024-03-29,Google Ads,Search - Brand,4,4,556,1.22,171.87,429.68
2024-03-29,Facebook,Video Views,1,1,316,1.99,263.44,658.6
2024-03-29,Facebook,Remarketing,2,2,393,1.82,177.74,444.35
2024-03-29,Facebook,Traffic,2,2,334,1.34,161,402.49
2024-03-29,LinkedIn,Message Ads,1,1,165,1.1,194.9,487.26
2024-03-29,LinkedIn,Event Ads,1,1,216,1.12,228.13,570.32
2024-03-29,LinkedIn,Sponsored Content,1,1,251,1.2,310.52,776.3
2024-03-29,LinkedIn,Dynamic Ads,1,1,159,0.73,177.16,442.9
2024-03-29,TikTok,Conversions,1,1,162,1.35,179.76,449.41
2024-03-29,TikTok,Reach,2,2,445,3.32,262.82,657.06
2024-03-29,Pinterest,Traffic,1,1,233,2.78,231.13,577.81
2024-03-29,Pinterest,Traffic,1,1,251,3.06,263.72,659.29
2024-03-29,Pinterest,Video Views,2,2,574,3.5,316.95,792.39
2024-03-30,Google Ads,Shopping,6,6,942,2.12,189.02,472.55
2024-03-30,Google Ads,Display - Remarketing,4,4,1112,2.65,299.25,748.11
2024-03-30,Facebook,Video Views,1,1,181,0.92,184.69,461.72
2024-03-30,Facebook,Conversions,1,1,228,2.01,243.29,608.22
2024-03-30,Facebook,Video Views,1,1,197,2.16,238.2,595.5
2024-03-30,Facebook,Lead Generation,1,1,281,2.32,276,689.99
2024-03-30,LinkedIn,Dynamic Ads,1,1,254,0.84,218.34,545.84
2024-03-30,LinkedIn,Dynamic Ads,1,1,269,0.96,310.51,776.27
2024-03-30,TikTok,App Install,1,1,201,2.96,175.53,438.83
2024-03-30,TikTok,Reach,1,1,265,4.27,243.16,607.9
2024-03-30,TikTok,Traffic,1,1,121,1.53,142.22,355.54
2024-03-30,Pinterest,App Install,1,1,130,1.07,158.92,397.29
2024-03-31,Google Ads,Search - Brand,2,2,369,2.41,225.84,564.61
2024-03-31,Google Ads,Search - Generic,3,3,478,2.34,142.79,356.97
2024-03-31,Google Ads,Search - Brand,2,2,264,1.14,129.14,322.86
2024-03-31,Facebook,Lead Generation,1,1,105,0.84,125.96,314.9
2024-03-31,Facebook,Lead Generation,1,1,183,1.11,160.98,402.45
2024-03-31,Facebook,Traffic,1,1,122,0.84,149.78,374.45
2024-03-31,Facebook,Lead Generation,1,1,133,1.49,139.62,349.04
2024-03-31,LinkedIn,Text Ads,1,1,272,1.4,245.55,613.86
2024-03-31,LinkedIn,Event Ads,1,1,206,1.09,240.03,600.07
2024-03-31,LinkedIn,Text Ads,1,1,196,1.03,218.99,547.48
2024-03-31,TikTok,Conversions,1,1,295,4.61,266.71,666.77
2024-03-31,TikTok,App Install,1,1,187,3.53,164.95,412.38
2024-03-31,Pinterest,Video Views,1,1,178,2.14,206.43,516.07
2024-04-01,Google Ads,Display - Remarketing,4,4,714,1.49,171.76,429.4
2024-04-01,Google Ads,Display - Remarketing,12,12,1485,1.76,130.5,326.26
2024-04-01,Facebook,Video Views,3,3,993,3.41,304.89,762.22
2024-04-01,Facebook,Video Views,2,2,391,1.2,211.37,528.43
2024-04-01,Facebook,Lead Generation,1,1,238,1.01,220.1,550.26
2024-04-01,LinkedIn,Text Ads,2,2,362,0.96,190.66,476.64
2024-04-01,TikTok,Video Views,3,3,450,2.15,175.81,439.53
2024-04-01,TikTok,Traffic,2,2,500,3.07,283.89,709.73
2024-04-01,TikTok,Conversions,2,2,458,2.96,217.07,542.67
2024-04-01,Pinterest,App Install,1,1,198,2.75,213.6,534
2024-04-01,Pinterest,App Install,1,1,228,4.65,282.07,705.18
2024-04-01,Pinterest,Traffic,1,1,376,3.36,319.93,799.83
2024-04-02,Google Ads,Display - Remarketing,7,7,730,1.42,126.16,315.41
2024-04-02,Google Ads,Video - YouTube,5,5,671,1.72,127.48,318.71
2024-04-02,Google Ads,Search - Brand,8,8,2328,4.74,267.11,667.78
2024-04-02,Facebook,Conversions,2,2,328,1.47,183.01,457.52
2024-04-02,Facebook,Video Views,3,3,431,1.47,145.55,363.87
2024-04-02,LinkedIn,Message Ads,1,1,223,0.79,192.7,481.74
2024-04-02,LinkedIn,Message Ads,1,1,319,1.3,308.06,770.15
2024-04-02,LinkedIn,Message Ads,1,1,246,0.92,210.59,526.47
2024-04-02,TikTok,Conversions,2,2,378,2.25,214.36,535.9
2024-04-02,TikTok,App Install,1,1,185,1.26,209.6,524
2024-04-02,Pinterest,Video Views,1,1,249,2.73,261.55,653.86
2024-04-02,Pinterest,Conversions,2,2,255,1.45,125.79,314.47
2024-04-03,Google Ads,Search - Brand,2,2,271,0.91,154.51,386.27
2024-04-03,Google Ads,Shopping,6,6,1848,4.3,281.22,703.05
2024-04-03,Google Ads,Search - Brand,4,4,624,2.17,138.18,345.46
2024-04-03,Google Ads,Search - Generic,3,3,595,1.73,182.94,457.34
2024-04-03,Facebook,Lead Generation,1,1,263,1.48,269.68,674.19
2024-04-03,Facebook,Lead Generation,2,2,348,1.9,164.22,410.56
2024-04-03,Facebook,Traffic,2,2,410,1.42,175.44,438.61
2024-04-03,Facebook,Remarketing,2,2,263,0.93,131.67,329.17
2024-04-03,LinkedIn,Sponsored Content,1,1,223,0.84,252.62,631.55
2024-04-03,LinkedIn,Sponsored Content,2,2,583,1.86,289.02,722.56
2024-04-03,LinkedIn,Event Ads,1,1,251,1.22,221.44,553.6
2024-04-03,TikTok,Traffic,4,4,1068,4.03,267.63,669.08
2024-04-03,TikTok,Video Views,2,2,466,3.4,214.25,535.62
2024-04-03,Pinterest,App Install,1,1,209,1.92,251.7,629.26
2024-04-03,Pinterest,Brand Awareness,1,1,186,2.07,176.72,441.8
2024-04-03,Pinterest,Brand Awareness,1,1,296,3.61,249.42,623.54
2024-04-03,Pinterest,Brand Awareness,1,1,252,2.29,293.63,734.06
2024-04-04,Google Ads,Search - Brand,6,6,1519,4.05,237.87,594.67
2024-04-04,Google Ads,Shopping,3,3,652,1.95,195.69,489.21
2024-04-04,Google Ads,Search - Brand,5,5,1158,2.72,209.82,524.56
2024-04-04,Facebook,Conversions,4,4,574,1.13,164.87,412.17
2024-04-04,Facebook,Video Views,4,4,1049,2.33,290.17,725.43
2024-04-04,LinkedIn,Event Ads,1,1,226,1.18,256.42,641.04
2024-04-04,LinkedIn,Message Ads,3,3,547,1.72,211.24,528.09
2024-04-04,TikTok,Video Views,2,2,256,1.34,155.56,388.91
2024-04-04,TikTok,Traffic,3,3,1073,5.59,298.88,747.19
2024-04-04,Pinterest,Brand Awareness,1,1,290,2.5,295.7,739.25
2024-04-04,Pinterest,Video Views,1,1,185,1.51,163.51,408.78
2024-04-05,Google Ads,Shopping,9,9,2774,4.66,272.73,681.82
2024-04-05,Google Ads,Video - YouTube,4,4,1417,3.54,310.23,775.57
2024-04-05,Google Ads,Display - Remarketing,4,4,553,1.73,142.59,356.49
2024-04-05,Facebook,Video Views,3,3,438,1.59,158.6,396.5
2024-04-05,Facebook,Video Views,3,3,856,3.12,277.26,693.14
2024-04-05,Facebook,Conversions,1,1,169,0.76,144.39,360.97
2024-04-05,Facebook,Remarketing,2,2,599,3.61,278.1,695.24
2024-04-05,LinkedIn,Text Ads,1,1,229,0.92,209.78,524.45
2024-04-05,LinkedIn,Message Ads,2,2,359,1.19,163.54,408.86
2024-04-05,LinkedIn,Text Ads,1,1,224,0.73,252.11,630.27
2024-04-05,TikTok,Conversions,2,2,576,3.89,291.7,729.26
2024-04-05,TikTok,Conversions,1,1,141,1.27,132.67,331.69
2024-04-05,TikTok,App Install,1,1,143,1.3,154.04,385.1
2024-04-05,Pinterest,Video Views,1,1,201,1.35,238,594.99
2024-04-05,Pinterest,App Install,1,1,196,2.08,181.56,453.91
2024-04-06,Google Ads,Search - Generic,3,3,644,2.38,253.55,633.87
2024-04-06,Google Ads,Video - YouTube,4,4,837,2.49,194.56,486.4
2024-04-06,Google Ads,Search - Brand,3,3,860,3.36,290.67,726.67
2024-04-06,Facebook,Traffic,1,1,346,2.95,319.12,797.81
2024-04-06,Facebook,Traffic,1,1,321,1.75,278.26,695.65
2024-04-06,LinkedIn,Event Ads,1,1,192,1.45,199.02,497.54
2024-04-06,LinkedIn,Text Ads,1,1,304,2.03,256.36,640.91
2024-04-06,TikTok,Reach,1,1,224,4.31,251.57,628.92
2024-04-06,TikTok,Traffic,1,1,167,2.45,185.89,464.71
2024-04-06,TikTok,Conversions,1,1,165,2.36,164.36,410.9
2024-04-06,TikTok,Traffic,1,1,205,2.81,228.79,571.97
2024-04-06,Pinterest,Video Views,1,1,324,2.7,296.73,741.81
2024-04-06,Pinterest,Video Views,1,1,144,1.47,149.61,374.02
2024-04-07,Google Ads,Video - YouTube,5,5,1134,2.19,245.21,613.03
2024-04-07,Google Ads,Search - Generic,5,5,1063,2.41,209.56,523.91
2024-04-07,Facebook,Conversions,2,2,405,1.68,215.09,537.72
2024-04-07,Facebook,Remarketing,2,2,476,2.85,250.16,625.4
2024-04-07,LinkedIn,Dynamic Ads,1,1,251,0.86,300.37,750.93
2024-04-07,LinkedIn,Text Ads,1,1,150,0.77,177.36,443.4
2024-04-07,TikTok,Conversions,2,2,236,1.65,123.67,309.18
2024-04-07,TikTok,Conversions,1,1,207,1.71,249.44,623.59
2024-04-07,Pinterest,Video Views,1,1,187,4.15,165.9,414.75
2024-04-08,Google Ads,Display - Remarketing,5,5,1317,2.84,239.34,598.36
2024-04-08,Google Ads,Search - Brand,9,9,1416,2.4,163.78,409.46
2024-04-08,Google Ads,Search - Generic,4,4,792,2.2,196.12,490.3
2024-04-08,Facebook,Video Views,4,4,1298,3.54,309.66,774.15
2024-04-08,Facebook,Lead Generation,3,3,585,1.78,241.34,603.34
2024-04-08,Facebook,Conversions,2,2,303,1.1,159.23,398.09
2024-04-08,LinkedIn,Event Ads,1,1,240,1.09,202.16,505.41
2024-04-08,LinkedIn,Sponsored Content,1,1,216,1.17,180.62,451.55
2024-04-08,LinkedIn,Sponsored Content,1,1,147,0.89,148.39,370.97
2024-04-08,LinkedIn,Sponsored Content,1,1,243,1.57,268.15,670.38
2024-04-08,TikTok,Conversions,2,2,236,1.87,134.04,335.11
2024-04-08,TikTok,Video Views,1,1,229,2.69,212.47,531.17
2024-04-08,TikTok,Traffic,2,2,530,4.02,237.56,593.89
2024-04-08,TikTok,Traffic,1,1,282,3,318.9,797.26
2024-04-08,Pinterest,Traffic,2,2,366,2.08,157.86,394.65
2024-04-08,Pinterest,Video Views,1,1,282,2.33,304.86,762.14
2024-04-09,Google Ads,Search - Brand,9,9,1574,2.64,181.84,454.59
2024-04-09,Google Ads,Search - Generic,9,9,1295,2.33,121.48,303.71
2024-04-09,Google Ads,Video - YouTube,5,5,1098,2.37,189.82,474.55
2024-04-09,Facebook,Video Views,4,4,506,0.88,126.36,315.9
2024-04-09,Facebook,Remarketing,4,4,1042,2.42,301.63,754.06
2024-04-09,LinkedIn,Message Ads,2,2,459,1.24,218.19,545.48
2024-04-09,LinkedIn,Dynamic Ads,3,3,775,1.69,293.16,732.9
2024-04-09,TikTok,Traffic,3,3,800,4.26,309.49,773.73
2024-04-09,TikTok,App Install,1,1,260,2.28,268.16,670.39
2024-04-09,TikTok,Traffic,1,1,266,2.4,269.62,674.06
2024-04-09,Pinterest,Video Views,2,2,276,1.84,137.64,344.11
2024-04-09,Pinterest,Conversions,2,2,656,3.59,282.13,705.33
2024-04-10,Google Ads,Video - YouTube,3,3,655,3.03,205.99,514.97
2024-04-10,Google Ads,Video - YouTube,3,3,656,1.96,246.15,615.38
2024-04-10,Google Ads,Search - Generic,3,3,508,1.86,145.24,363.11
2024-04-10,Google Ads,Video - YouTube,4,4,1071,3.3,276.88,692.19
2024-04-10,Facebook,Video Views,3,3,1030,2.34,308.27,770.66
2024-04-10,Facebook,Remarketing,3,3,376,1.03,151.61,379.03
2024-04-10,LinkedIn,Dynamic Ads,1,1,100,0.39,124.05,310.14
2024-04-10,LinkedIn,Sponsored Content,2,2,297,0.85,129.67,324.16
2024-04-10,LinkedIn,Message Ads,2,2,561,1.69,248.4,620.99
2024-04-10,TikTok,Traffic,1,1,147,1.38,158.66,396.66
2024-04-10,TikTok,App Install,2,2,382,2.94,178.41,446.02
2024-04-10,TikTok,Video Views,1,1,220,2.9,272.79,681.97
2024-04-10,TikTok,Reach,1,1,134,1.4,128.68,321.69
2024-04-10,Pinterest,Brand Awareness,1,1,149,2.41,158.13,395.33
2024-04-10,Pinterest,Traffic,1,1,284,2.96,271.3,678.25
2024-04-10,Pinterest,Traffic,2,2,422,3.8,184.18,460.44
2024-04-11,Google Ads,Search - Brand,6,6,840,1.94,133.84,334.61
2024-04-11,Google Ads,Shopping,4,4,612,2.2,137.89,344.73
2024-04-11,Google Ads,Video - YouTube,6,6,1410,3.65,258.95,647.37
2024-04-11,Facebook,Conversions,2,2,591,1.56,311.89,779.72
2024-04-11,Facebook,Conversions,3,3,774,2.1,226.16,565.4
2024-04-11,LinkedIn,Message Ads,2,2,504,2.16,278.26,695.64
2024-04-11,LinkedIn,Event Ads,1,1,285,1.33,286.88,717.21
2024-04-11,LinkedIn,Event Ads,1,1,195,1.15,173.28,433.21
2024-04-11,LinkedIn,Message Ads,1,1,229,1,205.13,512.82
2024-04-11,TikTok,Reach,2,2,327,2.4,139.11,347.77
2024-04-11,TikTok,Video Views,2,2,274,2.92,149.87,374.67
2024-04-11,TikTok,Conversions,1,1,220,1.97,208.83,522.08
2024-04-11,Pinterest,Conversions,1,1,301,2.44,252.77,631.92
2024-04-11,Pinterest,App Install,1,1,215,1.84,179.73,449.31
2024-04-12,Google Ads,Search - Brand,6,6,1220,3.14,215.26,538.15
2024-04-12,Google Ads,Video - YouTube,6,6,1645,4.65,313.49,783.72
2024-04-12,Google Ads,Search - Brand,2,2,242,0.96,134.75,336.87
2024-04-12,Google Ads,Display - Remarketing,4,4,597,1.83,133.8,334.51
2024-04-12,Facebook,Remarketing,3,3,816,2.43,229.39,573.49
2024-04-12,Facebook,Lead Generation,2,2,442,1.13,191.21,478.02
2024-04-12,Facebook,Video Views,5,5,1241,3.11,236.81,592.03
2024-04-12,LinkedIn,Text Ads,1,1,311,1.76,305.63,764.07
2024-04-12,LinkedIn,Text Ads,1,1,209,0.67,211.04,527.6
2024-04-12,LinkedIn,Dynamic Ads,1,1,208,1.12,213.49,533.71
2024-04-12,TikTok,Video Views,1,1,235,3.05,249.27,623.17
2024-04-12,TikTok,App Install,1,1,313,2.59,299.58,748.95
2024-04-12,TikTok,App Install,1,1,244,2.35,271.67,679.17
2024-04-12,Pinterest,Traffic,1,1,244,1.98,283.81,709.53
2024-04-12,Pinterest,Traffic,2,2,538,3.3,235.28,588.19
2024-04-13,Google Ads,Search - Generic,2,2,315,1.42,144.74,361.85
2024-04-13,Google Ads,Shopping,2,2,547,2.11,256.08,640.21
2024-04-13,Google Ads,Video - YouTube,2,2,685,3.22,303.89,759.73
2024-04-13,Google Ads,Shopping,2,2,277,1.62,163.34,408.35
2024-04-13,Facebook,Remarketing,2,2,607,2.78,262.28,655.7
2024-04-13,Facebook,Remarketing,1,1,366,2.13,312.13,780.31
2024-04-13,Facebook,Traffic,1,1,230,1.53,284.25,710.63
2024-04-13,LinkedIn,Event Ads,1,1,364,1.66,305.6,763.99
2024-04-13,LinkedIn,Message Ads,2,2,402,1.25,197.39,493.49
2024-04-13,TikTok,Traffic,1,1,140,1.26,127.9,319.74
2024-04-13,TikTok,Video Views,1,1,245,2.27,273.79,684.48
2024-04-13,Pinterest,Conversions,1,1,268,3.31,298.53,746.32
2024-04-13,Pinterest,Conversions,1,1,351,3.02,301.03,752.58
2024-04-14,Google Ads,Shopping,3,3,742,2.14,294.67,736.68
2024-04-14,Google Ads,Search - Brand,3,3,577,1.35,210.63,526.57
2024-04-14,Facebook,Conversions,2,2,431,3.19,198.79,496.98
2024-04-14,Facebook,Lead Generation,1,1,268,2,259.3,648.25
2024-04-14,Facebook,Remarketing,1,1,218,1.8,254.61,636.53
2024-04-14,Facebook,Conversions,1,1,208,1.16,206.82,517.04
2024-04-14,LinkedIn,Message Ads,1,1,254,2.31,300.41,751.03
2024-04-14,LinkedIn,Sponsored Content,1,1,196,1.9,164.49,411.23
2024-04-14,LinkedIn,Event Ads,1,1,252,2.06,233.6,583.99
2024-04-14,TikTok,App Install,1,1,170,2.13,183.67,459.17
2024-04-14,Pinterest,Conversions,1,1,210,3.75,195.91,489.78
2024-04-15,Google Ads,Search - Generic,4,4,1049,2.47,248.29,620.73
2024-04-15,Google Ads,Video - YouTube,5,5,1542,2.72,266.35,665.88
2024-04-15,Google Ads,Shopping,3,3,321,1.15,126.14,315.35
2024-04-15,Facebook,Traffic,2,2,419,1.33,207.75,519.38
2024-04-15,Facebook,Conversions,3,3,581,1.51,197.46,493.65
2024-04-15,LinkedIn,Dynamic Ads,2,2,339,0.97,187.46,468.66
2024-04-15,LinkedIn,Event Ads,2,2,589,1.62,319.11,797.77
2024-04-15,TikTok,Conversions,2,2,290,1.37,158.22,395.55
2024-04-15,TikTok,App Install,2,2,375,2.04,220.95,552.37
2024-04-15,Pinterest,Conversions,1,1,236,1.6,278.27,695.67
2024-04-15,Pinterest,Conversions,1,1,254,1.91,236.35,590.87
2024-04-16,Google Ads,Shopping,3,3,868,3.19,269.7,674.24
2024-04-16,Google Ads,Video - YouTube,2,2,381,1.42,180.03,450.06
2024-04-16,Google Ads,Video - YouTube,5,5,750,2.16,173.62,434.06
2024-04-16,Google Ads,Display - Remarketing,7,7,1318,3.25,217.7,544.25
2024-04-16,Facebook,Traffic,1,1,317,1.97,308.6,771.5
2024-04-16,Facebook,Traffic,2,2,620,3.39,279.73,699.31
2024-04-16,Facebook,Traffic,3,3,784,3.32,226.59,566.48
2024-04-16,Facebook,Video Views,2,2,439,3.3,239.69,599.23
2024-04-16,LinkedIn,Text Ads,1,1,173,0.77,190.45,476.14
2024-04-16,LinkedIn,Message Ads,1,1,273,1.41,259.88,649.71
2024-04-16,LinkedIn,Message Ads,1,1,173,1.04,161.33,403.33
2024-04-16,LinkedIn,Dynamic Ads,1,1,255,1.67,303.82,759.55
2024-04-16,TikTok,Reach,4,4,765,3.53,161.39,403.47
2024-04-16,TikTok,Conversions,3,3,885,5.27,259.58,648.95
2024-04-16,Pinterest,Video Views,1,1,118,1.04,135.22,338.05
2024-04-16,Pinterest,Video Views,3,3,859,4.38,277.31,693.29
2024-04-17,Google Ads,Video - YouTube,6,6,1320,2.09,244.45,611.14
2024-04-17,Google Ads,Search - Generic,11,11,1986,2.68,161.4,403.5
2024-04-17,Facebook,Remarketing,2,2,242,1.13,128.19,320.48
2024-04-17,Facebook,Conversions,3,3,434,1.67,128.54,321.34
2024-04-17,Facebook,Lead Generation,1,1,156,0.99,131.08,327.71
2024-04-17,Facebook,Remarketing,1,1,172,0.85,166.44,416.11
2024-04-17,LinkedIn,Text Ads,1,1,282,1.49,319.93,799.83
2024-04-17,LinkedIn,Message Ads,1,1,224,1,252.83,632.09
2024-04-17,LinkedIn,Sponsored Content,1,1,239,1.34,251.47,628.67
2024-04-17,TikTok,Traffic,1,1,273,3.1,292.34,730.85
2024-04-17,TikTok,Conversions,1,1,143,1.83,174.9,437.26
2024-04-17,TikTok,Traffic,2,2,467,3.77,204.69,511.73
2024-04-17,TikTok,Traffic,1,1,241,3.71,236.62,591.55
2024-04-17,Pinterest,Conversions,2,2,401,3.45,189.42,473.54
2024-04-17,Pinterest,Brand Awareness,1,1,179,1.7,207.27,518.17
2024-04-17,Pinterest,Video Views,1,1,265,2.82,289.52,723.79
2024-04-18,Google Ads,Display - Remarketing,4,4,544,1.43,159.43,398.57
2024-04-18,Google Ads,Video - YouTube,4,4,813,2.52,203.37,508.43
2024-04-18,Google Ads,Shopping,4,4,923,2.5,258.03,645.07
2024-04-18,Facebook,Traffic,3,3,822,2.4,300.58,751.45
2024-04-18,Facebook,Remarketing,2,2,477,1.53,218.02,545.06
2024-04-18,Facebook,Traffic,2,2,624,2.08,282.81,707.02
2024-04-18,LinkedIn,Dynamic Ads,1,1,282,0.98,235.67,589.17
2024-04-18,LinkedIn,Sponsored Content,1,1,245,0.77,240.6,601.5
2024-04-18,LinkedIn,Dynamic Ads,2,2,499,1.94,229.95,574.87
2024-04-18,TikTok,App Install,1,1,257,2.4,294.76,736.91
2024-04-18,TikTok,Conversions,2,2,558,3.69,270.55,676.39
2024-04-18,TikTok,Video Views,1,1,172,1.52,190.76,476.9
2024-04-18,Pinterest,Video Views,2,2,445,2.38,248.54,621.35
2024-04-19,Google Ads,Search - Generic,5,5,1602,4.27,310.82,777.05
2024-04-19,Google Ads,Shopping,6,6,1644,4,244.84,612.1
2024-04-19,Google Ads,Video - YouTube,4,4,982,2.9,251,627.5
2024-04-19,Google Ads,Search - Generic,4,4,1179,3.16,305.3,763.26
2024-04-19,Facebook,Remarketing,3,3,658,2.45,264.81,662.03
2024-04-19,Facebook,Lead Generation,4,4,1043,2.25,265.1,662.76
2024-04-19,LinkedIn,Sponsored Content,2,2,421,1.69,205.41,513.52
2024-04-19,LinkedIn,Dynamic Ads,1,1,226,1.31,276.87,692.17
2024-04-19,LinkedIn,Message Ads,1,1,338,1.62,317.56,793.9
2024-04-19,TikTok,Reach,2,2,429,2.5,256.34,640.85
2024-04-19,Pinterest,Brand Awareness,1,1,217,2.94,252.34,630.84
2024-04-19,Pinterest,App Install,1,1,292,3.36,304.36,760.9
2024-04-19,Pinterest,Traffic,1,1,186,1.89,227.54,568.86
2024-04-20,Google Ads,Search - Generic,3,3,583,1.98,172.5,431.26
2024-04-20,Google Ads,Search - Generic,3,3,464,1.47,164.29,410.72
2024-04-20,Facebook,Video Views,3,3,837,2.7,299.19,747.97
2024-04-20,Facebook,Traffic,2,2,497,2.46,222.14,555.34
2024-04-20,LinkedIn,Sponsored Content,1,1,249,1.17,214.58,536.44
2024-04-20,LinkedIn,Dynamic Ads,1,1,164,1,162.94,407.36
2024-04-20,TikTok,Reach,2,2,336,3.73,140.98,352.44
2024-04-20,TikTok,Traffic,1,1,328,4.68,295.86,739.64
2024-04-20,Pinterest,Conversions,1,1,173,2.11,147.62,369.06
2024-04-20,Pinterest,Brand Awareness,1,1,243,4.59,220.89,552.22
2024-04-21,Google Ads,Search - Generic,4,4,942,3.61,279.25,698.12
2024-04-21,Google Ads,Display - Remarketing,2,2,550,2.4,253.39,633.47
2024-04-21,Google Ads,Search - Brand,4,4,755,2.15,216.68,541.69
2024-04-21,Facebook,Traffic,2,2,391,1.89,173.62,434.06
2024-04-21,Facebook,Video Views,1,1,252,2,224.66,561.65
2024-04-21,LinkedIn,Sponsored Content,1,1,236,1.6,242.01,605.03
2024-04-21,LinkedIn,Event Ads,1,1,334,2.44,280.22,700.54
2024-04-21,TikTok,Conversions,1,1,233,2.26,240.49,601.22
